"SampleRowID"	"StationCode"	"SampleDate"	"MethodCode"	"SampleTimeStart"	"SampleTimeEnd"	"UserName"	"SurveyNumber"	"WaterTemperature"	"Turbidity"	"Secchi"	"SecchiEstimated"	"ConductivityTop"	"ConductivityBottom"	"TowDirectionCode"	"MeterStart"	"MeterEnd"	"CableOut"	"TideCode"	"DepthBottom"	"MeterNumber"	"WeatherCode"	"Microcystis"	"WaveCode"	"DateEntered"
4642	"329"	10/17/1969 0:00:00	"MWTR"	12/30/1899 0:00:00			4	16.10	10.00	0.89	1	27690												
4643	"329"	11/14/1969 0:00:00	"MWTR"	12/30/1899 0:20:00			5	15.00		0.70	0	21390			0	0	0							
4644	"329"	12/14/1969 0:00:00	"MWTR"	12/30/1899 0:00:00			6	12.20	17.00	0.59	1	23810												
4645	"329"	1/10/1970 0:00:00	"MWTR"	12/30/1899 0:00:00			7	9.40	17.00	0.59	1	14020												
4646	"329"	3/14/1970 0:00:00	"MWTR"	12/30/1899 0:00:00			9	13.90	26.00	0.41	1	7440												
4647	"329"	9/17/1970 0:00:00	"MWTR"	12/30/1899 0:00:00			3	18.20	32.00	0.34	1	25350												
4648	"329"	10/16/1970 0:00:00	"MWTR"	12/30/1899 0:00:00			4	16.20	43.00	0.26	1	30810												
4649	"329"	11/12/1970 0:00:00	"MWTR"	12/30/1899 0:00:00			5	14.70	7.00	1.15	1	22260												
4650	"329"	12/12/1970 0:00:00	"MWTR"	12/30/1899 0:00:00			6	9.70	47.00	0.18	0	4660												
4651	"329"	1/14/1971 0:00:00	"MWTR"	12/30/1899 0:00:00			7	7.70		0.28	0	10304												
4652	"329"	2/11/1971 0:00:00	"MWTR"	12/30/1899 0:00:00			8	9.60	80.00	0.15	0	10820												
4653	"329"	3/8/1971 0:00:00	"MWTR"	12/30/1899 0:00:00			9	11.10	20.00	0.68	0	23972												
4654	"329"	8/12/1971 0:00:00	"MWTR"	12/30/1899 0:00:00			2	19.30		0.25	0	25750												
4655	"329"	9/10/1971 0:00:00	"MWTR"	12/30/1899 0:00:00			3	19.70		0.50	0	20140												
4656	"329"	10/7/1971 0:00:00	"MWTR"	12/30/1899 0:00:00			4	16.90	35.00	0.30	0	20898												
4657	"329"	11/5/1971 0:00:00	"MWTR"	12/30/1899 0:00:00			5	12.40	37.00	0.30	0	27500												
4658	"329"	12/2/1971 0:00:00	"MWTR"	12/30/1899 0:00:00			6	11.00	52.00	0.20	0	21230												
4659	"329"	1/4/1972 0:00:00	"MWTR"	12/30/1899 0:00:00			7	6.40		0.18	0	19008												
4660	"329"	1/28/1972 0:00:00	"MWTR"	12/30/1899 0:00:00			8	7.90		0.46	0	20350												
4661	"329"	3/3/1972 0:00:00	"MWTR"	12/30/1899 0:00:00			9	12.30		0.24	0	18792												
4662	"329"	7/13/1972 0:00:00	"MWTR"	12/30/1899 0:00:00			1	20.30		0.53	0	30740												
4663	"329"	8/11/1972 0:00:00	"MWTR"	12/30/1899 0:00:00			2	19.30		0.44	0	31900												
4664	"329"	9/14/1972 0:00:00	"MWTR"	12/30/1899 0:00:00			3	18.70		1.60	0	27560												
4665	"329"	10/13/1972 0:00:00	"MWTR"	12/30/1899 0:00:00			4	17.20		0.90	0	23220												
4666	"329"	11/10/1972 0:00:00	"MWTR"	12/30/1899 0:00:00			5	14.80		0.90	0	24265												
4667	"329"	12/8/1972 0:00:00	"MWTR"	12/30/1899 0:00:00			6	9.70		0.50	0	20384												
4668	"329"	1/11/1973 0:00:00	"MWTR"	12/30/1899 0:00:00			7	8.00		0.59	0	16588												
4669	"329"	3/7/1973 0:00:00	"MWTR"	12/30/1899 0:00:00			9	11.40		0.17	0	4219												
4670	"329"	8/17/1973 0:00:00	"MWTR"	12/30/1899 0:00:00			2	18.60		0.23	0	23850												
4671	"329"	9/14/1973 0:00:00	"MWTR"	12/30/1899 0:00:00			3	18.30		0.40	0	27216												
4672	"329"	10/12/1973 0:00:00	"MWTR"	12/30/1899 0:00:00			4	16.90		0.65	0	25440												
4673	"329"	11/9/1973 0:00:00	"MWTR"	12/30/1899 0:00:00			5	14.70		0.73	0	24360												
4674	"329"	12/10/1973 0:00:00	"MWTR"	12/30/1899 0:00:00			6	9.60		0.46	0	14976												
4675	"329"	1/14/1974 0:00:00	"MWTR"	12/30/1899 0:00:00			7	7.30		0.42	0	6475												
4676	"329"	9/15/1975 0:00:00	"MWTR"	12/30/1899 0:00:00			3	18.20		0.55	0	17170												
4677	"329"	10/13/1975 0:00:00	"MWTR"	12/30/1899 0:00:00			4	16.20		0.78	0	13802												
4678	"329"	11/11/1975 0:00:00	"MWTR"	12/30/1899 8:10:00		"Admin"	5	13.20		0.40	0	17940												
4679	"329"	12/11/1975 0:00:00	"MWTR"	12/30/1899 11:10:00		"Admin"	6	9.90		0.58	0	18040												
4680	"329"	10/8/1976 0:00:00	"MWTR"	12/30/1899 0:00:00			4	18.90		1.00	0	26460												
4681	"329"	11/15/1976 0:00:00	"MWTR"	12/30/1899 0:00:00			5	15.50		0.95	0	25990												
4682	"329"	1/10/1977 0:00:00	"MWTR"	12/30/1899 0:00:00			7	9.40		0.26	0	27120												
4683	"329"	9/14/1977 0:00:00	"MWTR"	12/30/1899 8:10:00		"Admin"	3	19.00		0.50	0	39368												
4684	"329"	10/12/1977 0:00:00	"MWTR"	12/30/1899 8:00:00		"Admin"	4	18.50		1.30	0	40337												
4685	"329"	11/9/1977 0:00:00	"MWTR"	12/30/1899 7:37:00		"Admin"	5	15.00		1.40	0	39167												
4686	"329"	12/7/1977 0:00:00	"MWTR"	12/30/1899 8:30:00		"Admin"	6	13.00		0.92	0	37240												
4687	"329"	1/11/1978 0:00:00	"MWTR"	12/30/1899 7:50:00		"Admin"	7	11.20		0.69	0	21000												
4688	"329"	3/9/1978 0:00:00	"MWTR"	12/30/1899 8:00:00		"Admin"	9	13.40		0.12	0	1780												
4689	"329"	9/13/1978 0:00:00	"MWTR"	12/30/1899 7:55:00			3	20.00		0.25	0	23166							10					
4690	"329"	10/11/1978 0:00:00	"MWTR"	12/30/1899 8:10:00			4	18.00		0.47	0	25859							10					
4691	"329"	11/15/1978 0:00:00	"MWTR"	12/30/1899 7:52:00			5	12.50		0.30	0	27811							10					
4692	"329"	12/13/1978 0:00:00	"MWTR"	12/30/1899 7:40:00			6	9.20		0.39	0	29580							10					
4693	"329"	2/9/1979 0:00:00	"MWTR"	12/30/1899 7:45:00			8	9.20		0.50	0	19694							10					
4694	"329"	9/11/1980 0:00:00	"MWTR"	12/30/1899 7:11:00			3	18.30		0.22	0	33462							10					
4695	"329"	10/9/1980 0:00:00	"MWTR"	12/30/1899 7:35:00			4	18.90		0.42	0	28107							10					
4696	"329"	11/6/1980 0:00:00	"MWTR"	12/30/1899 7:46:00			5	15.30		0.70	0	23870							10					
4697	"329"	12/4/1980 0:00:00	"MWTR"	12/30/1899 7:47:00			6	11.90		0.27	0	32376							10					
4698	"329"	9/21/1981 0:00:00	"MWTR"	12/30/1899 7:34:00			3	19.20		1.00	0	37097							10					
4699	"329"	10/13/1981 0:00:00	"MWTR"	12/30/1899 7:20:00			4	16.40		0.60	0	37203							10					
4700	"329"	11/9/1981 0:00:00	"MWTR"	12/30/1899 7:55:00			5	15.30		0.41	0	35340							10					
4701	"329"	12/7/1981 0:00:00	"MWTR"	12/30/1899 8:50:00			6	11.90		0.29	0	18319							10					
4702	"329"	9/14/1982 0:00:00	"MWTR"	12/30/1899 8:00:00			3	19.40		0.36	0	19059							10					
4703	"329"	10/18/1982 0:00:00	"MWTR"	12/30/1899 8:15:00			4	16.10		0.39	0	21010							10					
4704	"329"	11/8/1982 0:00:00	"MWTR"	12/30/1899 7:50:00			5	14.20		0.36	0	20902							10					
4705	"329"	12/13/1982 0:00:00	"MWTR"	12/30/1899 8:50:00			6	9.70		0.41	0	14733							10					
4706	"329"	9/12/1983 0:00:00	"MWTR"	12/30/1899 8:25:00			3	21.10		0.47	0	15120							7					
4707	"329"	10/11/1983 0:00:00	"MWTR"	12/30/1899 8:00:00			4	18.10		0.50	0	8728							10					
4708	"329"	11/7/1983 0:00:00	"MWTR"	12/30/1899 7:35:00			5	16.40		0.16	0	20748							10					
4709	"329"	12/5/1983 0:00:00	"MWTR"	12/30/1899 7:50:00			6	8.60		0.18	0	2345							10					
4710	"329"	9/10/1984 0:00:00	"MWTR"	12/30/1899 7:50:00			3	20.60		0.32	0	29070							5					
4711	"329"	10/9/1984 0:00:00	"MWTR"	12/30/1899 7:58:00			4	18.30		0.32	0	27275							10					
4712	"329"	11/5/1984 0:00:00	"MWTR"	12/30/1899 8:00:00			5	15.00		0.69	0	27660							8					
4713	"329"	12/3/1984 0:00:00	"MWTR"	12/30/1899 8:00:00			6	11.10		0.38	0	19574							10					
4714	"329"	9/9/1985 0:00:00	"MWTR"	12/30/1899 8:00:00			3	18.90		1.10	0	32448		2	0	31242		4	9					
4715	"329"	10/7/1985 0:00:00	"MWTR"	12/30/1899 7:48:00		"Admin"	4	17.80		2.00	0	36925		2				4	15					
4716	"329"	11/4/1985 0:00:00	"MWTR"	12/30/1899 7:45:00			5	15.60		0.89	0	36630		2	0	31777		4	10					
4717	"329"	12/5/1985 0:00:00	"MWTR"	12/30/1899 7:50:00			6	11.10		1.10	0	30726		2	0	32864		4	10					
4718	"329"	9/9/1986 0:00:00	"MWTR"	12/30/1899 8:15:00			3	17.80		0.42	0	16926		3	0	31682		2	8					
4719	"329"	10/6/1986 0:00:00	"MWTR"	12/30/1899 7:54:00			4	17.20		0.33	0	29575		1	0	21353		2	10					
4720	"329"	11/3/1986 0:00:00	"MWTR"	12/30/1899 7:30:00			5	15.60		0.29	0	27897		1	0	24139		2	8					
4721	"329"	12/1/1986 0:00:00	"MWTR"	12/30/1899 7:45:00			6	11.90		0.38	0	30396		2	0	30090		4	10					
4722	"329"	9/8/1987 0:00:00	"MWTR"	12/30/1899 7:25:00			3	18.90		0.25	0	35342		1	0	29585		2	7					
4723	"329"	10/5/1987 0:00:00	"MWTR"	12/30/1899 7:20:00			4	18.90		0.37	0	33216		1	0	30939		2	5					
4724	"329"	11/10/1987 0:00:00	"MWTR"	12/30/1899 7:45:00			5	15.60		0.57	0	30263		2	0	24268		4	7					
4725	"329"	12/7/1987 0:00:00	"MWTR"	12/30/1899 7:05:00			6	12.20		0.30	0	22400		1	0	27580		2	12					
4726	"329"	9/12/1988 0:00:00	"MWTR"	12/30/1899 8:34:00			3	18.90		0.19	0	34254		1	0	26797		2	4					
4727	"329"	10/3/1988 0:00:00	"MWTR"	12/30/1899 7:45:00			4	17.80		0.58	0	36176		2	0	23697		4	15					
4728	"329"	11/7/1988 0:00:00	"MWTR"	12/30/1899 6:40:00			5			0.40	0	36992		1	0	22912		2	12					
4729	"329"	12/6/1988 0:00:00	"MWTR"	12/30/1899 6:50:00			6	11.10			0	37856		2	0	27518		4	10					
4730	"329"	9/12/1989 0:00:00	"MWTR"	12/30/1899 7:30:00			3	18.30		0.58	0	34396		1	22614	58239		2	50					
4731	"329"	10/2/1989 0:00:00	"MWTR"	12/30/1899 7:35:00			4	18.30		0.43	0	34336		1	802682	827829		2	8					
4732	"329"	11/6/1989 0:00:00	"MWTR"	12/30/1899 10:25:00			5	15.00		0.40	0	35040		1	603293	635395		2	16					
4733	"329"	12/4/1989 0:00:00	"MWTR"	12/30/1899 6:50:00			6	15.00		0.39	0	35278		2	355775	380811		4	15					
4734	"329"	10/1/1990 0:00:00	"MWTR"	12/30/1899 6:50:00			4	19.40		0.63	0	35853		1	507653	535664		2	12					
4735	"329"	11/5/1990 0:00:00	"MWTR"	12/30/1899 6:35:00			5	15.30		0.47	0	41462		1	885605	909993		2	8					
4736	"329"	12/3/1990 0:00:00	"MWTR"	12/30/1899 6:30:00			6	11.10		0.28	0	39131		1	56270	83468		2	7					
4737	"329"	9/9/1991 0:00:00	"MWTR"	12/30/1899 6:28:00			3	18.90			0	40853		1	5	28276		2	6					
4738	"329"	10/9/1991 0:00:00	"MWTR"	12/30/1899 6:53:00			4	18.30		0.48	0	36900		1	686784	713874		2	7					
4739	"329"	11/4/1991 0:00:00	"MWTR"	12/30/1899 6:40:00			5	15.00		0.87	0	33568		1	460455	487135		2	12					
4740	"329"	12/2/1991 0:00:00	"MWTR"	12/30/1899 6:40:00			6	10.60		0.49	0	34206		2	163329	192302		4	8					
4741	"329"	3/9/1992 0:00:00	"MWTR"	12/30/1899 6:55:00			9	14.20		0.62	0	24910		1	9600	30827		2	12					
4742	"329"	9/8/1992 0:00:00	"MWTR"	12/30/1899 7:18:00			3	20.00		0.64	0	35552		1	991881	15655		2	7					
4743	"329"	10/5/1992 0:00:00	"MWTR"	12/30/1899 6:25:00			4	21.00		0.31	0	33233		1	789129	815186		2	10					
4744	"329"	11/2/1992 0:00:00	"MWTR"	12/30/1899 6:50:00			5	17.20		0.26	0	35325		2	555340	579519		4	15					
4745	"329"	12/7/1992 0:00:00	"MWTR"	12/30/1899 6:24:00		"Admin"	6	12.20		0.56	0	35106		1	298417	318858		2	10					
4746	"329"	1/6/1993 0:00:00	"MWTR"	12/30/1899 8:15:00			7	7.80		0.24	0	26989		2	775715	807171		4	15					
4747	"329"	2/3/1993 0:00:00	"MWTR"	12/30/1899 7:40:00			8	10.00		0.41	0	19646		2	271785	304242		4	15					
4748	"329"	3/8/1993 0:00:00	"MWTR"	12/30/1899 6:35:00			9	12.80		0.18	0	13822		1	622428	642629		2	10					
4749	"329"	4/5/1993 0:00:00	"MWTR"	12/30/1899 11:50:00			10	15.60		0.39	0	5348		2	647005	666818		2	24					
4750	"329"	5/4/1993 0:00:00	"MWTR"	12/30/1899 15:55:00			11	17.50		0.49	0	23130		1	302501	328780		4	12					
4751	"329"	9/7/1993 0:00:00	"MWTR"	12/30/1899 6:45:00			3	16.10		0.61	0	31064		2	149061	180768		4	10					
4752	"329"	10/4/1993 0:00:00	"MWTR"	12/30/1899 6:30:00			4	17.20			0	35392		1	207673	228177		2	10					
4753	"329"	11/8/1993 0:00:00	"MWTR"	12/30/1899 7:30:00			5	18.90		1.10	0	34102		2	626748	644870		4	10					
4754	"329"	12/6/1993 0:00:00	"MWTR"	12/30/1899 7:35:00			6	10.60		0.41	0	34307		2	35624	59791		2	50					
4755	"329"	9/6/1994 0:00:00	"MWTR"	12/30/1899 6:19:00			3	20.00		0.22	0			1	14111	31825		2	10					
4756	"329"	10/4/1994 0:00:00	"MWTR"	12/30/1899 13:44:00			4	17.80			0	39800		1	927720	949378		4	16					
4757	"329"	11/7/1994 0:00:00	"MWTR"	12/30/1899 6:52:00			5	10.80		0.56	0	34868		3	550981	569442		1	8					
4758	"329"	12/5/1994 0:00:00	"MWTR"	12/30/1899 7:00:00		"Admin"	6	10.30		0.24	0	35433		1	841428	857189		2	10					
4759	"329"	9/6/1995 0:00:00	"MWTR"	12/30/1899 6:27:00			3	19.60		0.27	0	21440	21300	1				2	5					
4760	"329"	10/11/1995 0:00:00	"MWTR"	12/30/1899 6:43:00			4	17.50			0	21830	27110	1	820344	835148		2	8					
4761	"329"	11/7/1995 0:00:00	"MWTR"	12/30/1899 6:31:00			5	14.70		0.29	0	23620	25580	1	729858	746832		2	10					
4762	"329"	12/5/1995 0:00:00	"MWTR"	12/30/1899 7:22:00			6	14.10		0.48	0	31820	34200	1	386792	406153		2	10					
4763	"329"	3/5/1996 0:00:00	"MWTR"	12/30/1899 9:03:00			9	11.30		0.27	0	3258		1	3955	23477		2	10					
4764	"329"	8/19/1996 0:00:00	"MWTR"	12/30/1899 7:21:00			2	18.40		0.23	0	32780	35580	1	516508	538918		2	15					
4765	"329"	9/3/1996 0:00:00	"MWTR"	12/30/1899 7:04:00			3	18.40		0.24	0	33420	34340	2	872577	888111		4	10					
4766	"329"	10/7/1996 0:00:00	"MWTR"	12/30/1899 6:42:00			4	18.40			0	29290	34610	2	42122	61794		2	15					
4767	"329"	11/5/1996 0:00:00	"MWTR"	12/30/1899 7:29:00			5	13.20		0.39	0	26260	25240	1				2	10					
4768	"329"	12/9/1996 0:00:00	"MWTR"	12/30/1899 6:42:00			6	12.70			0	17890	21190	1	362822	381567		2	15					
4769	"329"	8/5/1997 0:00:00	"MWTR"	12/30/1899 6:43:00	12/30/1899 6:52:00		2	21.60			0	34230		1	750732	796151	0	2	5	12981				
4770	"329"	9/3/1997 0:00:00	"MWTR"	12/30/1899 6:19:00	12/30/1899 6:30:00		3	20.50		0.20	0	27960	33100	1	19554	46481	0	2	10	12981				
4771	"329"	10/6/1997 0:00:00	"MWTR"	12/30/1899 7:10:00	12/30/1899 7:22:00		4	18.60		0.36	0	36860	41270	2	832176	859682	0	4	10	14979				
4772	"329"	11/3/1997 0:00:00	"MWTR"	12/30/1899 8:38:00	12/30/1899 8:48:00		5	16.90		0.44	0	36640	37900	1	901148	916446	0	2	10	14979				
4773	"329"	12/1/1997 0:00:00	"MWTR"	12/30/1899 7:32:00	12/30/1899 7:42:00		6	12.60		0.25	0	29900	32380	1	25300	42448	0	2	10	12204				
4774	"329"	1/6/1998 0:00:00	"MWTR"	12/30/1899 7:36:00	12/30/1899 7:46:00		7	9.40		0.52	0	19130	20880	2	479378	501611	0	4	10	12982				
4775	"329"	3/2/1998 0:00:00	"MWTR"	12/30/1899 7:35:00	12/30/1899 7:45:00		9	11.00		0.05	0	207	2139	1	287910	308130	0	2	7	12982				
4776	"329"	9/14/1998 0:00:00	"MWTR"	12/30/1899 7:44:00			3	20.30		0.24	0	22610	22420	2	994907	7960	0	4	15	14979				
4777	"329"	10/13/1998 0:00:00	"MWTR"	12/30/1899 7:50:00	12/30/1899 8:00:00		4	16.90		0.40	0	24290	24720	2	575552	599985	0	4	10	12423				
4778	"329"	11/2/1998 0:00:00	"MWTR"	12/30/1899 6:46:00	12/30/1899 6:59:00		5	14.80		0.52	0	26560	27670	2	944493	965180	0	4	10	12423				
4779	"329"	12/7/1998 0:00:00	"MWTR"	12/30/1899 7:21:00	12/30/1899 7:31:00		6	10.30		0.24	0	8550	22440	1	944421	969243	0	2	10	12423				
4780	"329"	2/4/1999 0:00:00	"MWTR"	12/30/1899 8:37:00	12/30/1899 8:47:00		8	9.40		0.06	0	14650	21780	1	773182	794708	0	2	10	12423				
4781	"329"	9/7/1999 0:00:00	"MWTR"	12/30/1899 7:50:00	12/30/1899 8:00:00		3	19.10		0.26	0	32300	31470	1	45293	65776	0	2	10	14978				
4782	"329"	10/4/1999 0:00:00	"MWTR"	12/30/1899 6:58:00	12/30/1899 7:08:00		4	18.30		0.76	0	31146	33080	2	932737	955041	0	2	10	14978				
4783	"329"	10/31/2005 0:00:00	"MWTR"	12/30/1899 6:50:00	12/30/1899 7:01:00	"Admin"	5	15.70		0.60	0	37702	36529	1	963292	982342	0	2	8	20366				
4784	"329"	12/5/2005 0:00:00	"MWTR"	12/30/1899 8:29:00	12/30/1899 8:39:00	"Admin"	6	11.80		0.28	0	33480	39299	1	312758	331035	0	2	8	20366				
4785	"329"	9/5/2006 0:00:00	"MWTR"	12/30/1899 8:03:00	12/30/1899 8:15:00	"Admin"	3	18.90		0.27	0	20642	28734	2	760864	776728	0	4	8					
4786	"329"	10/6/2006 0:00:00	"MWTR"	12/30/1899 8:11:00	12/30/1899 8:22:00	"Admin"	4	16.90		0.41	0	30452	30550	2	841656	869090	0	4	10					
4787	"329"	11/6/2006 0:00:00	"MWTR"	12/30/1899 8:31:00	12/30/1899 8:42:00	"Admin"	5	15.60		0.42	0	34902	37960	2	403845	423457	0	4	12	21039				
4788	"329"	12/4/2006 0:00:00	"MWTR"	12/30/1899 8:21:00	12/30/1899 8:32:00	"Admin"	6	11.00		0.44	0	33242	37108	2	754637	774304	0	4	8	21039				
4789	"329"	9/5/2007 0:00:00	"MWTR"	12/30/1899 7:52:00	12/30/1899 8:04:00	"Admin"	3	20.90		0.70	0	33393	33424	2	297521	314585	50	4	10	20373	1	1	2	
4790	"329"	10/2/2007 0:00:00	"MWTR"	12/30/1899 9:29:00	12/30/1899 9:41:00	"Admin"	4	18.00		0.67	0	35332	39631	3	517160	534924	50	1	11	14958	1	1	1	
4791	"329"	11/5/2007 0:00:00	"MWTR"	12/30/1899 7:40:00	12/30/1899 7:52:00	"Admin"	5	15.40		0.61	0	34000	34100	2	455858	473263	50	4	13	14958	1	1	1	
4792	"329"	12/5/2007 0:00:00	"MWTR"	12/30/1899 10:45:00	12/30/1899 10:56:00	"Admin"	6	12.60		0.90	0	32590	38930	2			0	4	10	20373	3	1	1	
4793	"329"	9/9/2008 0:00:00	"MWTR"	12/30/1899 10:28:00	12/30/1899 10:39:00	"Admin"	3	19.70		1.15	0	37840	38400	1	711051	732055	0	4	10	22863	3	1	3	
4794	"329"	10/7/2008 0:00:00	"MWTR"	12/30/1899 12:52:00	12/30/1899 13:04:00	"Admin"	4	20.40		0.75	0	35430	41910	3	859573	881657	0	1	12	22833	1	1	1	
4795	"329"	11/4/2008 0:00:00	"MWTR"	12/30/1899 9:27:00	12/30/1899 9:39:00	"Admin"	5	15.00		0.39	0	38080	38900	1	93457	115464	0	4	11	22878	1	1	2	
4796	"329"	12/3/2008 0:00:00	"MWTR"	12/30/1899 10:17:00	12/30/1899 10:29:00	"Admin"	6	13.50		1.12	0	36690	40400	1	184445	201795	0	2	8	22878	2	1	1	
4797	"329"	9/9/2009 0:00:00	"MWTR"	12/30/1899 10:33:00	12/30/1899 10:44:00	"Admin"	3	20.30	16.20	0.59	0	35840	37990	2	939544	963015	0	2	13	23326	1	1	2	
4798	"329"	10/7/2009 0:00:00	"MWTR"	12/30/1899 9:53:00	12/30/1899 10:04:00	"Admin"	4	17.40	13.40	0.60	0	37390	39000	1	220129	245138	50	2	12	23326	1	1	1	
4799	"329"	11/3/2009 0:00:00	"MWTR"	12/30/1899 9:23:00	12/30/1899 9:34:00	"Admin"	5	15.90	12.50	0.85	0	34720	35620	2	478007	490708	125	4	24	23326	1	1	3	
4800	"329"	12/2/2009 0:00:00	"MWTR"	12/30/1899 9:15:00	12/30/1899 9:26:00	"Admin"	6	11.80	7.82	0.84	0	37270	37000	2	526246	541893	50	4	14	23326	3	1	2	
4801	"329"	9/13/2010 0:00:00	"MWTR"	12/30/1899 8:12:00	12/30/1899 8:24:00	"Admin"	3	17.90	19.40	0.60	0	33160	32440	3	674812	702068	0	1	11	23312	3	1	3	
4802	"329"	10/5/2010 0:00:00	"MWTR"	12/30/1899 9:20:00	12/30/1899 9:32:00	"Admin"	4	18.70	17.60	0.60	0	30050	29770	2	987084	7737	0	4	10	23312	1	1	3	
4803	"329"	11/2/2010 0:00:00	"MWTR"	12/30/1899 9:08:00	12/30/1899 9:20:00	"Admin"	5	15.70	13.20	0.82	0	29990	30290	2	226842	244690	50	4	12	23312	1	1	1	
4804	"329"	12/2/2010 0:00:00	"MWTR"	12/30/1899 11:06:00	12/30/1899 11:17:00	"Admin"	6	10.80	20.00	0.52	0	30110	30160	2	259422	275933	50	4	13	23864	3	1	1	
4805	"330"	1/10/1970 0:00:00	"MWTR"	12/30/1899 0:00:00			7	9.40	21.00	0.49	1	17520												
4806	"330"	3/14/1970 0:00:00	"MWTR"	12/30/1899 0:00:00			9	14.40	29.00	0.37	1	10360												
4807	"330"	9/17/1970 0:00:00	"MWTR"	12/30/1899 0:00:00			3	18.00	9.00	0.97	1	32460												
4808	"330"	10/16/1970 0:00:00	"MWTR"	12/30/1899 0:00:00			4	15.70	15.00	0.65	1	31530												
4809	"330"	11/12/1970 0:00:00	"MWTR"	12/30/1899 0:00:00			5	14.60	13.00	0.73	1	30740												
4810	"330"	12/12/1970 0:00:00	"MWTR"	12/30/1899 0:00:00			6	10.40	28.00	0.27	0	8590												
4811	"330"	2/11/1971 0:00:00	"MWTR"	12/30/1899 0:00:00			8	9.90	46.00	0.20	0	19440												
4812	"330"	3/8/1971 0:00:00	"MWTR"	12/30/1899 0:00:00			9	10.80	16.00	0.66	0	27750												
4813	"330"	8/12/1971 0:00:00	"MWTR"	12/30/1899 0:00:00			2	18.90		0.35	0	20600												
4814	"330"	9/10/1971 0:00:00	"MWTR"	12/30/1899 0:00:00			3	20.00		0.85	0	23320												
4815	"330"	10/7/1971 0:00:00	"MWTR"	12/30/1899 0:00:00			4	17.40	27.00	0.60	0	24200												
4816	"330"	11/5/1971 0:00:00	"MWTR"	12/30/1899 0:00:00			5	12.60	22.00	0.64	0	26400												
4817	"330"	12/3/1971 0:00:00	"MWTR"	12/30/1899 0:00:00			6	10.70	37.00	0.30	0	27830												
4818	"330"	1/4/1972 0:00:00	"MWTR"	12/30/1899 0:00:00			7	7.30		0.21	0	21060												
4819	"330"	1/28/1972 0:00:00	"MWTR"	12/30/1899 0:00:00			8	7.80		0.66	0	22000												
4820	"330"	3/3/1972 0:00:00	"MWTR"	12/30/1899 0:00:00			9	13.00		0.36	0	21924												
4821	"330"	7/13/1972 0:00:00	"MWTR"	12/30/1899 0:00:00			1	21.40		1.00	0	30740												
4822	"330"	8/11/1972 0:00:00	"MWTR"	12/30/1899 0:00:00			2	19.30		0.99	0	31350												
4823	"330"	9/14/1972 0:00:00	"MWTR"	12/30/1899 0:00:00			3	18.70		2.70	0	28620												
4824	"330"	10/13/1972 0:00:00	"MWTR"	12/30/1899 0:00:00			4	17.30		0.80	0	25380												
4825	"330"	11/10/1972 0:00:00	"MWTR"	12/30/1899 0:00:00			5	13.80		0.90	0	27485												
4826	"330"	1/11/1973 0:00:00	"MWTR"	12/30/1899 0:00:00			7	8.10		0.52	0	16704												
4827	"330"	3/7/1973 0:00:00	"MWTR"	12/30/1899 0:00:00			9	11.60		0.31	0	8438												
4828	"330"	8/17/1973 0:00:00	"MWTR"	12/30/1899 0:00:00			2	18.30		0.38	0	25440												
4829	"330"	9/14/1977 0:00:00	"MWTR"	12/30/1899 9:45:00		"Admin"	3	18.00		0.46	0	39216												
4830	"330"	10/12/1977 0:00:00	"MWTR"	12/30/1899 9:45:00		"Admin"	4	18.00		0.70	0	43890												
4831	"330"	11/9/1977 0:00:00	"MWTR"	12/30/1899 9:00:00		"Admin"	5	14.50		0.85	0	43095												
4832	"330"	12/7/1977 0:00:00	"MWTR"	12/30/1899 10:05:00		"Admin"	6	13.00		0.87	0	39368												
4833	"330"	1/11/1978 0:00:00	"MWTR"	12/30/1899 9:20:00		"Admin"	7	11.90		0.62	0	30600												
4834	"330"	3/9/1978 0:00:00	"MWTR"	12/30/1899 9:45:00		"Admin"	9	13.50		0.18	0	8635												
4835	"330"	9/13/1978 0:00:00	"MWTR"	12/30/1899 9:40:00			3	20.00		0.25	0	29525							10					
4836	"330"	10/11/1978 0:00:00	"MWTR"	12/30/1899 9:55:00			4	18.00		0.70	0	31224							10					
4837	"330"	12/13/1978 0:00:00	"MWTR"	12/30/1899 8:40:00			6	9.00		0.72	0	28677							10					
4838	"330"	12/5/1983 0:00:00	"MWTR"	12/30/1899 9:45:00			6	8.90		0.22	0	2142							10					
4839	"330"	11/5/1984 0:00:00	"MWTR"	12/30/1899 10:50:00			5	14.40		0.68	0	39476							10					
4840	"330"	12/3/1984 0:00:00	"MWTR"	12/30/1899 9:35:00			6	11.10		0.51	0	20939							10					
4841	"330"	9/6/1995 0:00:00	"MWTR"	12/30/1899 10:00:00			3	19.90		0.28	0	25910	25810	1				2	10					
4842	"330"	10/11/1995 0:00:00	"MWTR"	12/30/1899 9:03:00			4	17.50		0.51	0	24450	25860	1	850743	868550		2	11					
4843	"330"	11/7/1995 0:00:00	"MWTR"	12/30/1899 8:02:00			5	14.80		0.61	0	25970	26620	1	874212	893112		2	10					
4844	"330"	12/5/1995 0:00:00	"MWTR"	12/30/1899 9:19:00			6	14.00		0.46	0	37750	37530	1	535145	555981		2	10					
